-9.118182584164902,-5.6392225826898095,5.141901944530742,5.104629553833938,8.535458092797075,5.404121241958607,14
1.1921389584595075,-4.4827336775568,-2.1390839052038544,-3.3765535086123006,-5.849143931959498,-15.000762664958025,0
5.293140078147762,3.2594581616515437,4.12640221739925,-9.862670245559093,-4.471054880782823,-0.1229048498780223,10
-6.360140111592117,8.670141853615013,1.207655665851106,7.421913578347478,5.304979166575451,16.469418271410596,19
6.971227618702618,-7.367960600903812,2.9518947539525247,2.3665409916830384,-4.522997082838086,0.7366775424294039,9
-3.9467490008655224,1.892693621146533,-8.360268657674917,5.6374013093727555,-10.620848428658737,-15.431402427435753,8
-7.787104589287441,4.006894191423402,-3.2784108528793388,3.604934258713209,3.878613465674529,0.5646810615708082,7
5.516264069685778,5.689125400973151,5.681503354291803,-7.989732795616565,-4.029761788530412,5.590267434436027,10
-2.0008098377657055,-3.184234301144012,-6.360644708711859,-4.327881758642359,8.573215262732234,-9.185606165123648,12
-7.959380316998155,6.748726409952822,-3.531574855579748,-4.756428061550179,3.399615664393755,-5.176658754966523,5
7.502930613564789,-8.526318471070462,3.4233586655487143,2.9784777384869683,-3.1908746944821433,2.755442351781773,9
-8.33827982944926,8.43633413130901,-2.835485718448645,-5.599075518926307,4.796014154847441,-3.375736446690766,5
-11.79903503926282,-8.269301378437222,6.71868098483742,2.558395560369486,7.016555264061808,-3.083905156099706,14
2.1649034183261886,5.372973317965673,5.615752386627215,-2.210770224120814,5.446112395895742,19.9193162272234,3
-1.9975587764754497,-1.1023885722811055,-9.57702674724589,-6.16272266373263,1.3007005291736629,-16.77070074342021,4
-6.7709846105721185,-3.8636522446497046,-5.261696646950996,-3.359018221931242,-6.745195890272513,-26.256522426614193,15
1.1504934134921603,-4.427491096979404,-3.668426361152585,5.6204588079170295,1.5630365573317162,-1.169195302562485,18
-3.178187668860724,-9.72097436936533,4.448952073416059,-4.443448555898002,2.348007699864574,-10.11689063165765,17
-0.7893251394083103,0.3683419410847407,-12.02281324610944,-7.316218401549137,0.3170062536323269,-18.68197469110995,4
-5.7411922099602,4.7762439642963495,-11.704512536155596,4.962688792777418,-10.868474983018519,-17.272505368630142,8
1.2470958138514054,-2.891650356667175,-3.6868665919090167,-11.742684023039113,-4.6033854800412675,-20.61862075817314,6
-0.06997640790299942,-3.223387412784203,-10.29231563464023,-3.2599231400739885,10.386711379955907,-7.776260460088494,12
-5.207261429110966,1.6998173460041848,-7.283309742203215,5.1094992520516564,-9.046528214922468,-13.613060257694997,8
-0.5755867398622718,-4.078073425103638,-1.876883985475492,0.8382639909442285,-5.886771347066165,-12.185013573113935,0
-5.155017742838085,2.6210496300975623,-9.44947785333325,6.129692891280293,-7.913402286741953,-12.841532559771277,8
-7.111931688916625,0.7973042158652769,-5.276627062861474,3.2491786610834166,2.940604307896007,-5.827662092389801,7
-9.264625462409532,8.806527781987354,-1.8294484591934348,-4.946292885855672,3.8964154674143527,-3.868808268941649,5
0.30132960404820075,-1.7220525918840566,0.9965561042802384,-3.32411571510578,-7.237967648729592,-11.364965663687634,0
2.0695321596579657,0.7472578022756592,-0.5896258439094445,5.513156034954008,8.875774219988152,15.377165079010798,2
5.455890133384035,5.371238378608453,2.511630572488367,-7.6071513409081595,-7.2783022455992565,0.2618238175094705,10
-2.4720203655636865,-1.420570658608426,8.459967390660928,-1.2623883042481676,3.500587137087762,4.008234798630994,11
-2.7396559761823953,-9.272524806623176,5.026574638362572,-4.558533041602144,2.994840232708188,-8.271722706076535,17
-10.391255288798416,-6.198661363885594,5.309380651360467,5.190134838362716,4.520096553526679,-3.2385129436489466,14
-4.175559574551205,-4.1356229718720865,-5.926602524490961,-5.197067717591434,-7.040215669523847,-25.959750402516743,15
-11.114445396688502,-7.297381917473483,4.7567847975798045,4.551467231432129,7.5206639204068795,-0.7335215128847654,14
-5.516836638733359,-2.7959489627241543,-3.3801035304634626,-2.3991332429840306,-7.614745965335083,-20.710345987576332,15
-1.911428722809322,-9.03030808976301,4.989002462709209,-6.636317612795244,3.5452463781307193,-10.24027170842902,17
-11.174135833454116,-4.873622762657239,8.017172632454432,1.821280275522737,8.007051958013005,2.9110570080196254,13
1.4384271029774818,-1.0430647092225809,-0.32085964145963686,5.077490424773342,8.776401838006969,13.260117810973327,2
-6.053268201173568,-3.252444036742234,5.865124766717905,9.333946937767337,-2.6089752045543038,1.5615152695121077,16
-4.461224885862349,3.1683672026957086,-9.671693978736826,6.43958731811063,-7.945504950246327,-13.121110560153529,8
-2.857171809177212,1.2774719948975992,10.746277941559082,-0.8098044559231286,3.285838471836732,11.08934498593275,11
-4.743310278273379,-1.4730402294832474,7.810476571920202,-2.7985572788970448,1.2559668184336201,1.8152262411358162,11
